timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
277169443273680,0.8619126,9.739613,1.7238252,-0.08668107,0.09720993,0.20902324,0.9485937,9.642403,1.514802,-26.625,-47.0,-3.25,1.3334739,-1.3754381,-0.4636476,-0.21612959,0.18867707,-0.9579608,-0.9724976,0.04563733,0.22839789,0.08681223,0.9809782,0.17362446,0.0,40.81585131,-96.68552991
277169456404721,0.80445176,9.902418,1.7142484,-0.08668107,0.09720993,0.20902324,0.9485937,9.642403,1.514802,-26.625,-47.0,-3.25,1.3470073,-1.3818498,-0.43876582,-0.20595258,0.18314084,-0.9612716,-0.97530353,0.041683104,0.21690036,0.07979209,0.98220265,0.17003316,0.0,40.81585131,-96.68552991
277169456404721,0.80445176,9.902418,1.7142484,-0.08668107,0.09720993,0.20902324,0.95220256,9.641463,1.5185165,-26.625,-47.0,-3.25,1.3470073,-1.3818498,-0.43876582,-0.20595258,0.18314084,-0.9612716,-0.97530353,0.041683104,0.21690036,0.07979209,0.98220265,0.17003316,0.0,40.81585131,-96.68552991
277169456404721,0.80445176,9.902418,1.7142484,-0.1477508,0.26095486,0.19573188,0.95220256,9.641463,1.5185165,-26.625,-47.0,-3.25,1.3470073,-1.3818498,-0.43876582,-0.20595258,0.18314084,-0.9612716,-0.97530353,0.041683104,0.21690036,0.07979209,0.98220265,0.17003316,0.0,40.81585131,-96.68552991
277169462977638,0.80445176,9.902418,1.7142484,-0.1477508,0.26095486,0.19573188,0.95220256,9.641463,1.5185165,-26.5625,-47.0625,-3.375,1.3428785,-1.3818498,-0.43876582,-0.20192401,0.18296719,-0.96215886,-0.97614545,0.04243889,0.21292964,0.07979209,0.98220265,0.17003316,0.0,40.81585131,-96.68552991
277169475847273,0.8714894,9.710882,1.5897499,-0.1477508,0.26095486,0.19573188,0.95220256,9.641463,1.5185165,-26.5625,-47.0625,-3.375,1.2657206,-1.3862286,-0.50145465,-0.18733174,0.17504779,-0.96657395,-0.9783274,0.055123683,0.19959262,0.08821935,0.98301566,0.16092761,0.0,40.81585131,-96.68552991
277169475847273,0.8714894,9.710882,1.5897499,-0.1477508,0.26095486,0.19573188,0.95910984,9.64004,1.523198,-26.5625,-47.0625,-3.375,1.2657206,-1.3862286,-0.50145465,-0.18733174,0.17504779,-0.96657395,-0.9783274,0.055123683,0.19959262,0.08821935,0.98301566,0.16092761,0.0,40.81585131,-96.68552991
277169475847273,0.8714894,9.710882,1.5897499,-0.08762044,0.07084179,0.066551924,0.95910984,9.64004,1.523198,-26.5625,-47.0625,-3.375,1.2657206,-1.3862286,-0.50145465,-0.18733174,0.17504779,-0.96657395,-0.9783274,0.055123683,0.19959262,0.08821935,0.98301566,0.16092761,0.0,40.81585131,-96.68552991
277169482641752,0.8714894,9.710882,1.5897499,-0.08762044,0.07084179,0.066551924,0.95910984,9.64004,1.523198,-26.375,-46.9375,-3.375,1.2663082,-1.3862286,-0.50145465,-0.18790649,0.17508014,-0.9664564,-0.978217,0.055020817,0.20016047,0.08821935,0.98301566,0.16092761,0.0,40.81585131,-96.68552991
277169495624617,0.8810662,9.854534,1.7142484,-0.08762044,0.07084179,0.066551924,0.95910984,9.64004,1.523198,-26.375,-46.9375,-3.375,1.3134061,-1.377648,-0.47475827,-0.20744006,0.1856263,-0.96047467,-0.9743047,0.048862226,0.21987039,0.087744646,0.9814048,0.17072056,0.0,40.81585131,-96.68552991
277169495624617,0.8810662,9.854534,1.7142484,-0.08762044,0.07084179,0.066551924,0.97167325,9.637489,1.531351,-26.375,-46.9375,-3.375,1.3134061,-1.377648,-0.47475827,-0.20744006,0.1856263,-0.96047467,-0.9743047,0.048862226,0.21987039,0.087744646,0.9814048,0.17072056,0.0,40.81585131,-96.68552991
277169495624617,0.8810662,9.854534,1.7142484,-0.09060705,0.21704483,0.18289745,0.97167325,9.637489,1.531351,-26.375,-46.9375,-3.375,1.3134061,-1.377648,-0.47475827,-0.20744006,0.1856263,-0.96047467,-0.9743047,0.048862226,0.21987039,0.087744646,0.9814048,0.17072056,0.0,40.81585131,-96.68552991
277169502448471,0.8810662,9.854534,1.7142484,-0.09060705,0.21704483,0.18289745,0.97167325,9.637489,1.531351,-26.125,-46.875,-3.3125,1.3178762,-1.377648,-0.47475827,-0.21179326,0.18584284,-0.9594822,-0.97336763,0.04803196,0.22416162,0.087744646,0.9814048,0.17072056,0.0,40.81585131,-96.68552991
277169515398367,0.8331822,9.9790325,1.8770541,-0.09060705,0.21704483,0.18289745,0.97167325,9.637489,1.531351,-26.125,-46.875,-3.3125,1.3995012,-1.3678323,-0.41775087,-0.23576252,0.19862327,-0.9512964,-0.96836364,0.03435991,0.24716642,0.08177946,0.9794734,0.18423876,0.0,40.81585131,-96.68552991
277169515398367,0.8331822,9.9790325,1.8770541,-0.09060705,0.21704483,0.18289745,0.9883783,9.633559,1.5453283,-26.125,-46.875,-3.3125,1.3995012,-1.3678323,-0.41775087,-0.23576252,0.19862327,-0.9512964,-0.96836364,0.03435991,0.24716642,0.08177946,0.9794734,0.18423876,0.0,40.81585131,-96.68552991
277169515398367,0.8331822,9.9790325,1.8770541,-0.15519607,0.3454733,0.33172584,0.9883783,9.633559,1.5453283,-26.125,-46.875,-3.3125,1.3995012,-1.3678323,-0.41775087,-0.23576252,0.19862327,-0.9512964,-0.96836364,0.03435991,0.24716642,0.08177946,0.9794734,0.18423876,0.0,40.81585131,-96.68552991
277169522259825,0.8331822,9.9790325,1.8770541,-0.15519607,0.3454733,0.33172584,0.9883783,9.633559,1.5453283,-26.3125,-46.875,-3.375,1.3950012,-1.3678323,-0.41775087,-0.23140243,0.19846663,-0.9523991,-0.96941483,0.035253383,0.24288301,0.08177946,0.9794734,0.18423876,0.0,40.81585131,-96.68552991
277169535408367,0.6991069,10.007763,2.078167,-0.15519607,0.3454733,0.33172584,0.9883783,9.633559,1.5453283,-26.3125,-46.875,-3.375,1.5168704,-1.3551137,-0.324513,-0.25992042,0.21370336,-0.9416859,-0.96321607,0.011535335,0.26848087,0.06823792,0.97683054,0.20284423,0.0,40.81585131,-96.68552991
277169535408367,0.6991069,10.007763,2.078167,-0.15519607,0.3454733,0.33172584,1.0075073,9.630138,1.5542741,-26.3125,-46.875,-3.375,1.5168704,-1.3551137,-0.324513,-0.25992042,0.21370336,-0.9416859,-0.96321607,0.011535335,0.26848087,0.06823792,0.97683054,0.20284423,0.0,40.81585131,-96.68552991
277169535408367,0.6991069,10.007763,2.078167,-0.30840045,0.3776245,0.5238929,1.0075073,9.630138,1.5542741,-26.3125,-46.875,-3.375,1.5168704,-1.3551137,-0.324513,-0.25992042,0.21370336,-0.9416859,-0.96321607,0.011535335,0.26848087,0.06823792,0.97683054,0.20284423,0.0,40.81585131,-96.68552991
277169541700555,0.6991069,10.007763,2.078167,-0.30840045,0.3776245,0.5238929,1.0075073,9.630138,1.5542741,-26.375,-46.8125,-3.375,1.5156349,-1.3551137,-0.324513,-0.2587301,0.21368895,-0.94201684,-0.9635364,0.011799358,0.26731715,0.06823792,0.97683054,0.20284423,0.0,40.81585131,-96.68552991
