timestamp, accx, accy, accz, gyrox, gyroy, gyroz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
154364574,-0.1340753,9.730036,2.7964275,-0.045807768,0.017044751,0.0042611877,-0.13098755,0.25117397,0.17067456,0.0064890697,9.440555,2.6544836,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364574,-0.1340753,9.730036,2.7964275,-0.045807768,0.017044751,0.0042611877,-0.13098755,0.25117397,0.17067456,0.006610212,9.439202,2.659288,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364574,-0.1340753,9.730036,2.7964275,-0.045807768,0.017044751,0.0042611877,-0.14068551,0.29083347,0.13713956,0.006610212,9.439202,2.659288,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364575,-0.1340753,9.730036,2.7964275,-0.045807768,0.017044751,0.0042611877,-0.14068551,0.29083347,0.13713956,0.006610212,9.439202,2.659288,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364575,-0.1340753,9.730036,2.7964275,-0.040481284,0.028763017,-0.0021305939,-0.14068551,0.29083347,0.13713956,0.006610212,9.439202,2.659288,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364580,-0.1340753,9.730036,2.7964275,-0.035154797,0.035154797,-0.0010652969,-0.14068551,0.29083347,0.13713956,0.006610212,9.439202,2.659288,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364585,-0.17238252,9.672575,2.6431987,-0.035154797,0.035154797,-0.0010652969,-0.14068551,0.29083347,0.13713956,0.006610212,9.439202,2.659288,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364585,-0.17238252,9.672575,2.6431987,-0.035154797,0.035154797,-0.0010652969,-0.14068551,0.29083347,0.13713956,0.0052456455,9.438858,2.6605098,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364585,-0.17238252,9.672575,2.6431987,-0.035154797,0.035154797,-0.0010652969,-0.17762816,0.23371696,-0.017311096,0.0052456455,9.438858,2.6605098,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364585,-0.17238252,9.672575,2.6431987,-0.022371236,0.03835069,0.0010652969,-0.17762816,0.23371696,-0.017311096,0.0052456455,9.438858,2.6605098,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364590,-0.17238252,9.672575,2.6431987,-0.01065297,0.03089361,-0.0010652969,-0.17762816,0.23371696,-0.017311096,0.0052456455,9.438858,2.6605098,4.375,-66.75,-27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364591,-0.17238252,9.672575,2.6431987,-0.01065297,0.03089361,-0.0010652969,-0.17762816,0.23371696,-0.017311096,0.0052456455,9.438858,2.6605098,4.0625,-66.8125,-27.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
