timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
278232792917961,0.62249243,9.988609,1.0055647,0.10037559,0.048661232,0.0973714,0.560427,9.750594,0.88444185,-25.3125,-47.875,0.1875,1.2392321,-1.4529456,-0.55430746,-0.21745378,0.111174434,-0.9697186,-0.97410667,0.038274422,0.2228258,0.061887953,0.9930636,0.09997285,0.0,0.0,0.0
278232792917961,0.62249243,9.988609,1.0055647,0.062065423,0.23801517,0.12112284,0.560427,9.750594,0.88444185,-25.3125,-47.875,0.1875,1.2392321,-1.4529456,-0.55430746,-0.21745378,0.111174434,-0.9697186,-0.97410667,0.038274422,0.2228258,0.061887953,0.9930636,0.09997285,0.0,0.0,0.0
278232809872909,0.62249243,9.988609,1.0055647,0.062065423,0.23801517,0.12112284,0.560427,9.750594,0.88444185,-25.5625,-48.0625,0.6875,1.2586721,-1.4529456,-0.55430746,-0.23634811,0.111897446,-0.9652039,-0.96969557,0.0361061,0.24163382,0.061887953,0.9930636,0.09997285,0.0,0.0,0.0
278232812674472,0.545878,9.969456,0.94810385,0.062065423,0.23801517,0.12112284,0.560427,9.750594,0.88444185,-25.5625,-48.0625,0.6875,1.2754772,-1.4614961,-0.5224034,-0.22228906,0.10436028,-0.9693795,-0.97346044,0.03174795,0.22664274,0.054428305,0.9940327,0.09453337,0.0,0.0,0.0
278232812674472,0.545878,9.969456,0.94810385,0.062065423,0.23801517,0.12112284,0.5620979,9.752277,0.8645938,-25.5625,-48.0625,0.6875,1.2754772,-1.4614961,-0.5224034,-0.22228906,0.10436028,-0.9693795,-0.97346044,0.03174795,0.22664274,0.054428305,0.9940327,0.09453337,0.0,0.0,0.0
278232812674472,0.545878,9.969456,0.94810385,-0.016219914,0.21717834,0.08351004,0.5620979,9.752277,0.8645938,-25.5625,-48.0625,0.6875,1.2754772,-1.4614961,-0.5224034,-0.22228906,0.10436028,-0.9693795,-0.97346044,0.03174795,0.22664274,0.054428305,0.9940327,0.09453337,0.0,0.0,0.0
278232829371086,0.545878,9.969456,0.94810385,-0.016219914,0.21717834,0.08351004,0.5620979,9.752277,0.8645938,-25.625,-47.875,0.875,1.2817547,-1.4614961,-0.5224034,-0.22839557,0.104557514,-0.9679376,-0.9720458,0.031092202,0.23272355,0.054428305,0.9940327,0.09453337,0.0,0.0,0.0
278232832446190,0.6703765,10.007763,0.40222588,-0.016219914,0.21717834,0.08351004,0.5620979,9.752277,0.8645938,-25.625,-47.875,0.875,0.6661159,-1.4928372,-1.0303769,-0.123756275,0.048125386,-0.99114496,-0.9900629,0.061232008,0.1265943,0.0667822,0.9969627,0.040069316,0.0,0.0,0.0
278232832446190,0.6703765,10.007763,0.40222588,-0.016219914,0.21717834,0.08351004,0.568691,9.753513,0.84614456,-25.625,-47.875,0.875,0.6661159,-1.4928372,-1.0303769,-0.123756275,0.048125386,-0.99114496,-0.9900629,0.061232008,0.1265943,0.0667822,0.9969627,0.040069316,0.0,0.0,0.0
278232832446190,0.6703765,10.007763,0.40222588,0.101685464,0.25424957,-0.44391868,0.568691,9.753513,0.84614456,-25.625,-47.875,0.875,0.6661159,-1.4928372,-1.0303769,-0.123756275,0.048125386,-0.99114496,-0.9900629,0.061232008,0.1265943,0.0667822,0.9969627,0.040069316,0.0,0.0,0.0
278232848824784,0.6703765,10.007763,0.40222588,0.101685464,0.25424957,-0.44391868,0.568691,9.753513,0.84614456,-25.8125,-47.8125,1.4375,0.689404,-1.4928372,-1.0303769,-0.1467774,0.049538188,-0.98792833,-0.98691267,0.06009475,0.14963987,0.0667822,0.9969627,0.040069316,0.0,0.0,0.0
278232854465409,0.6799533,9.653421,0.59376204,0.101685464,0.25424957,-0.44391868,0.568691,9.753513,0.84614456,-25.8125,-47.8125,1.4375,0.91259253,-1.4775559,-0.85296434,-0.19094329,0.07365543,-0.9788338,-0.9790927,0.056952644,0.19527937,0.07013055,0.99565625,0.061240762,0.0,0.0,0.0
278232854465409,0.6799533,9.653421,0.59376204,0.101685464,0.25424957,-0.44391868,0.57962334,9.754049,0.8324328,-25.8125,-47.8125,1.4375,0.91259253,-1.4775559,-0.85296434,-0.19094329,0.07365543,-0.9788338,-0.9790927,0.056952644,0.19527937,0.07013055,0.99565625,0.061240762,0.0,0.0,0.0
278232854465409,0.6799533,9.653421,0.59376204,0.100329936,-0.1006279,-0.23867077,0.57962334,9.754049,0.8324328,-25.8125,-47.8125,1.4375,0.91259253,-1.4775559,-0.85296434,-0.19094329,0.07365543,-0.9788338,-0.9790927,0.056952644,0.19527937,0.07013055,0.99565625,0.061240762,0.0,0.0,0.0
278232868584784,0.6799533,9.653421,0.59376204,0.100329936,-0.1006279,-0.23867077,0.57962334,9.754049,0.8324328,-25.8125,-47.5625,1.6875,0.9224769,-1.4775559,-0.85296434,-0.20061144,0.07421476,-0.97685575,-0.97715753,0.056221835,0.20494476,0.07013055,0.99565625,0.061240762,0.0,0.0,0.0
278232872000253,0.80445176,9.56723,0.5267244,0.100329936,-0.1006279,-0.23867077,0.57962334,9.754049,0.8324328,-25.8125,-47.5625,1.6875,0.7771273,-1.4706277,-0.99108076,-0.1931913,0.07012405,-0.97865206,-0.9775877,0.07129373,0.19808966,0.08366259,0.9949873,0.054779083,0.0,0.0,0.0
278232872000253,0.80445176,9.56723,0.5267244,0.100329936,-0.1006279,-0.23867077,0.58766574,9.754546,0.82089084,-25.8125,-47.5625,1.6875,0.7771273,-1.4706277,-0.99108076,-0.1931913,0.07012405,-0.97865206,-0.9775877,0.07129373,0.19808966,0.08366259,0.9949873,0.054779083,0.0,0.0,0.0
278232872000253,0.80445176,9.56723,0.5267244,0.21678603,-0.18731594,-0.29416645,0.58766574,9.754546,0.82089084,-25.8125,-47.5625,1.6875,0.7771273,-1.4706277,-0.99108076,-0.1931913,0.07012405,-0.97865206,-0.9775877,0.07129373,0.19808966,0.08366259,0.9949873,0.054779083,0.0,0.0,0.0
278232888614471,0.80445176,9.56723,0.5267244,0.21678603,-0.18731594,-0.29416645,0.58766574,9.754546,0.82089084,-25.625,-47.625,2.125,0.798358,-1.4706277,-0.99108076,-0.21390112,0.07162175,-0.9742262,-0.97326607,0.069788985,0.21882096,0.08366259,0.9949873,0.054779083,0.0,0.0,0.0
278232891755617,0.6895301,9.576807,0.58418524,0.21678603,-0.18731594,-0.29416645,0.58766574,9.754546,0.82089084,-25.625,-47.625,2.125,0.9278663,-1.4767089,-0.8679171,-0.2203929,0.07519132,-0.9725088,-0.9727738,0.056326427,0.22480793,0.071681544,0.99557704,0.0607302,0.0,0.0,0.0
278232891755617,0.6895301,9.576807,0.58418524,0.21678603,-0.18731594,-0.29416645,0.5831009,9.755486,0.8129484,-25.625,-47.625,2.125,0.9278663,-1.4767089,-0.8679171,-0.2203929,0.07519132,-0.9725088,-0.9727738,0.056326427,0.22480793,0.071681544,0.99557704,0.0607302,0.0,0.0,0.0
278232891755617,0.6895301,9.576807,0.58418524,0.10642916,-0.17867851,-0.22876316,0.5831009,9.755486,0.8129484,-25.625,-47.625,2.125,0.9278663,-1.4767089,-0.8679171,-0.2203929,0.07519132,-0.9725088,-0.9727738,0.056326427,0.22480793,0.071681544,0.99557704,0.0607302,0.0,0.0,0.0
278232908345565,0.6895301,9.576807,0.58418524,0.10642916,-0.17867851,-0.22876316,0.5831009,9.755486,0.8129484,-25.75,-47.625,2.3125,0.9346299,-1.4767089,-0.8679171,-0.22696728,0.07557057,-0.970966,-0.97126085,0.055816576,0.23138043,0.071681544,0.99557704,0.0607302,0.0,0.0,0.0
278232911495201,0.7086837,9.557653,0.89064306,0.10642916,-0.17867851,-0.22876316,0.5831009,9.755486,0.8129484,-25.75,-47.625,2.3125,1.1960467,-1.4522672,-0.6721128,-0.28893465,0.11004456,-0.9510032,-0.9545133,0.043284647,0.29500973,0.073628046,0.99298364,0.092532545,0.0,0.0,0.0
278232911495201,0.7086837,9.557653,0.89064306,0.10642916,-0.17867851,-0.22876316,0.5723244,9.756031,0.8140847,-25.75,-47.625,2.3125,1.1960467,-1.4522672,-0.6721128,-0.28893465,0.11004456,-0.9510032,-0.9545133,0.043284647,0.29500973,0.073628046,0.99298364,0.092532545,0.0,0.0,0.0
278232911495201,0.7086837,9.557653,0.89064306,0.13635933,-0.19837761,0.07655835,0.5723244,9.756031,0.8140847,-25.75,-47.625,2.3125,1.1960467,-1.4522672,-0.6721128,-0.28893465,0.11004456,-0.9510032,-0.9545133,0.043284647,0.29500973,0.073628046,0.99298364,0.092532545,0.0,0.0,0.0
278232928259784,0.7086837,9.557653,0.89064306,0.13635933,-0.19837761,0.07655835,0.5723244,9.756031,0.8140847,-25.5625,-47.5,2.6875,1.2132058,-1.4522672,-0.6721128,-0.30527002,0.11077104,-0.94580126,-0.9494151,0.041390087,0.31128398,0.073628046,0.99298364,0.092532545,0.0,0.0,0.0
278232931254211,0.6991069,9.911995,0.82360536,0.13635933,-0.19837761,0.07655835,0.5723244,9.756031,0.8140847,-25.5625,-47.5,2.6875,1.1593916,-1.4622346,-0.7038186,-0.28477272,0.09930821,-0.9534371,-0.95602727,0.04332839,0.29005936,0.07011618,0.99411297,0.08260262,0.0,0.0,0.0
278232931254211,0.6991069,9.911995,0.82360536,0.13635933,-0.19837761,0.07655835,0.5579247,9.756636,0.816822,-25.5625,-47.5,2.6875,1.1593916,-1.4622346,-0.7038186,-0.28477272,0.09930821,-0.9534371,-0.95602727,0.04332839,0.29005936,0.07011618,0.99411297,0.08260262,0.0,0.0,0.0
278232931254211,0.6991069,9.911995,0.82360536,0.14118218,0.15535927,0.006783366,0.5579247,9.756636,0.816822,-25.5625,-47.5,2.6875,1.1593916,-1.4622346,-0.7038186,-0.28477272,0.09930821,-0.9534371,-0.95602727,0.04332839,0.29005936,0.07011618,0.99411297,0.08260262,0.0,0.0,0.0
278232948266451,0.6991069,9.911995,0.82360536,0.14118218,0.15535927,0.006783366,0.5579247,9.756636,0.816822,-25.375,-47.5625,3.1875,1.1825818,-1.4622346,-0.7038186,-0.30686453,0.10028621,-0.9464549,-0.949167,0.041013986,0.31208968,0.07011618,0.99411297,0.08260262,0.0,0.0,0.0
278232951077440,0.6607997,9.959879,0.5554548,0.14118218,0.15535927,0.006783366,0.5579247,9.756636,0.816822,-25.375,-47.5625,3.1875,0.95778275,-1.4843409,-0.8717967,-0.25356585,0.07062573,-0.9647364,-0.9650572,0.04967913,0.25728703,0.066098355,0.99626505,0.055560935,0.0,0.0,0.0
278232951077440,0.6607997,9.959879,0.5554548,0.14118218,0.15535927,0.006783366,0.54485714,9.757757,0.81223,-25.375,-47.5625,3.1875,0.95778275,-1.4843409,-0.8717967,-0.25356585,0.07062573,-0.9647364,-0.9650572,0.04967913,0.25728703,0.066098355,0.99626505,0.055560935,0.0,0.0,0.0
278232951077440,0.6607997,9.959879,0.5554548,0.11594254,0.20212173,-0.2567752,0.54485714,9.757757,0.81223,-25.375,-47.5625,3.1875,0.95778275,-1.4843409,-0.8717967,-0.25356585,0.07062573,-0.9647364,-0.9650572,0.04967913,0.25728703,0.066098355,0.99626505,0.055560935,0.0,0.0,0.0
